Timestamp,Input Text,Sentiment,Confidence
2024-03-17 07:08:00,"An average product, nothing to rave about.",NEUTRAL,0.88
2024-03-01 21:43:00,I'm so happy with this!,POSITIVE,0.89
2024-06-18 17:21:00,"The service was acceptable, nothing more.",NEUTRAL,0.8
2024-09-22 12:50:00,"An average product, nothing to rave about.",NEUTRAL,0.79
2024-01-04 06:26:00,"Average experience, not bad but not great.",NEUTRAL,0.79
2024-04-05 02:31:00,"The service was acceptable, nothing more.",NEUTRAL,0.9
2024-12-16 20:12:00,"Terrible experience, I want a refund.",NEGATIVE,0.81
2024-10-10 21:45:00,I'm very disappointed with this.,NEGATIVE,0.69
2024-12-04 11:38:00,"Horrible service, needs improvement.",NEGATIVE,0.69
2024-02-24 19:26:00,"Neutral experience, met basic expectations.",NEUTRAL,0.82
2024-06-05 19:38:00,"Customer service was fantastic, very helpful.",POSITIVE,0.93
2024-05-01 11:32:00,"It's fine, does the job.",NEUTRAL,0.81
2024-06-16 01:05:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.98
2024-03-10 17:15:00,I'm very disappointed with this.,NEGATIVE,0.78
2024-05-21 07:09:00,"Neutral experience, met basic expectations.",NEUTRAL,0.84
2024-06-01 01:44:00,"Average experience, not bad but not great.",NEUTRAL,0.84
2024-05-22 14:59:00,"It's fine, does the job.",NEUTRAL,0.85
2024-01-19 05:05:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.91
2024-12-07 12:51:00,Superb quality and value for money.,POSITIVE,0.95
2024-03-30 10:49:00,This is the worst purchase I've made this year.,NEGATIVE,0.83
2024-11-04 01:06:00,This purchase was neither good nor bad.,NEUTRAL,0.88
2024-08-04 00:16:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.97
2024-05-08 04:32:00,This product did not meet my expectations.,NEGATIVE,0.73
2024-08-16 20:54:00,"Average experience, not bad but not great.",NEUTRAL,0.8
2024-10-22 15:03:00,I'm very disappointed with this.,NEGATIVE,0.79
2024-12-22 10:35:00,"Neutral experience, met basic expectations.",NEUTRAL,0.9
2024-01-12 18:14:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.94
2024-02-29 06:39:00,"Horrible service, needs improvement.",NEGATIVE,0.75
2024-11-25 02:10:00,"Terrible experience, I want a refund.",NEGATIVE,0.81
2024-05-15 14:21:00,"Terrible experience, I want a refund.",NEGATIVE,0.65
2024-03-22 19:25:00,"Average experience, not bad but not great.",NEUTRAL,0.83
2024-05-15 07:08:00,"Average experience, not bad but not great.",NEUTRAL,0.89
2024-11-16 07:41:00,"Customer service was decent, could be better.",NEUTRAL,0.82
2024-05-21 01:05:00,"Terrible experience, I want a refund.",NEGATIVE,0.84
2024-12-27 17:49:00,This is the worst purchase I've made this year.,NEGATIVE,0.71
2024-07-03 18:38:00,"It's fine, does the job.",NEUTRAL,0.76
2024-06-25 22:47:00,"Customer service was decent, could be better.",NEUTRAL,0.76
2024-01-05 23:59:00,Five stars for the excellent support team!,POSITIVE,0.97
2024-04-22 20:05:00,"I might consider buying again, not sure.",NEUTRAL,0.8
2024-12-18 10:04:00,Five stars for the excellent support team!,POSITIVE,0.9
2024-03-26 06:30:00,"Brilliant service, keep up the good work!",POSITIVE,0.88
2024-02-22 07:58:00,"An average product, nothing to rave about.",NEUTRAL,0.76
2024-08-17 16:19:00,The product exceeded my expectations!,POSITIVE,0.96
2024-07-26 10:19:00,Five stars for the excellent support team!,POSITIVE,0.98
2024-08-31 09:42:00,Customer service was unhelpful and rude.,NEGATIVE,0.73
2024-06-09 02:58:00,"Poor quality, not worth the money.",NEGATIVE,0.84
2024-05-25 19:54:00,This product did not meet my expectations.,NEGATIVE,0.73
2024-04-03 17:22:00,I will never buy from this company again.,NEGATIVE,0.65
2024-05-19 03:33:00,Nothing special about this product.,NEUTRAL,0.76
2024-12-01 02:47:00,"An average product, nothing to rave about.",NEUTRAL,0.89
2024-04-22 05:22:00,This is the best purchase I've made this year.,POSITIVE,0.96
2024-01-17 13:08:00,Five stars for the excellent support team!,POSITIVE,0.89
2024-07-25 10:53:00,"Neutral experience, met basic expectations.",NEUTRAL,0.9
2024-06-23 14:45:00,This is the worst purchase I've made this year.,NEGATIVE,0.83
2024-03-20 23:14:00,Customer service was unhelpful and rude.,NEGATIVE,0.72
2024-07-18 23:22:00,"Terrible experience, I want a refund.",NEGATIVE,0.72
2024-12-25 21:02:00,I will definitely recommend this to others.,POSITIVE,0.88
2024-05-26 15:12:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.85
2024-03-07 09:16:00,"Horrible service, needs improvement.",NEGATIVE,0.79
2024-12-23 06:46:00,Five stars for the excellent support team!,POSITIVE,0.94
2024-02-07 11:19:00,This is the worst purchase I've made this year.,NEGATIVE,0.77
2024-09-08 19:08:00,"Top-notch, I'm very satisfied.",POSITIVE,0.94
2024-03-02 21:25:00,This purchase was neither good nor bad.,NEUTRAL,0.78
2024-07-20 11:34:00,I'm so happy with this!,POSITIVE,0.9
2024-06-03 20:15:00,This purchase was neither good nor bad.,NEUTRAL,0.77
2024-06-30 19:42:00,"I might consider buying again, not sure.",NEUTRAL,0.83
2024-05-08 19:23:00,Customer service was unhelpful and rude.,NEGATIVE,0.8
2024-12-24 23:16:00,This product did not meet my expectations.,NEGATIVE,0.77
2024-12-11 02:02:00,Nothing special about this product.,NEUTRAL,0.89
2024-01-23 12:19:00,"Neutral experience, met basic expectations.",NEUTRAL,0.76
2024-09-24 14:22:00,I will never buy from this company again.,NEGATIVE,0.81
2024-05-21 08:01:00,"Customer service was fantastic, very helpful.",POSITIVE,0.9
2024-03-07 14:42:00,"Terrible experience, I want a refund.",NEGATIVE,0.78
2024-08-02 02:42:00,I will never buy from this company again.,NEGATIVE,0.78
2024-04-09 12:37:00,"It's fine, does the job.",NEUTRAL,0.89
2024-11-04 07:39:00,"Customer service was decent, could be better.",NEUTRAL,0.8
2024-01-21 18:39:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.92
2024-02-04 16:25:00,"Poor quality, not worth the money.",NEGATIVE,0.75
2024-08-22 08:51:00,Customer service was unhelpful and rude.,NEGATIVE,0.81
2024-08-01 06:22:00,I'm very disappointed with this.,NEGATIVE,0.79
2024-10-01 08:00:00,This is the best purchase I've made this year.,POSITIVE,0.99
2024-02-24 11:32:00,I will definitely recommend this to others.,POSITIVE,0.94
2024-07-28 05:00:00,"Top-notch, I'm very satisfied.",POSITIVE,0.92
2024-05-21 16:03:00,"I might consider buying again, not sure.",NEUTRAL,0.8
2024-10-26 13:59:00,This product did not meet my expectations.,NEGATIVE,0.84
2024-09-27 05:49:00,"An average product, nothing to rave about.",NEUTRAL,0.87
2024-11-20 07:47:00,One star for the terrible support team.,NEGATIVE,0.74
2024-12-28 07:37:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.84
2024-01-04 03:22:00,"Poor quality, not worth the money.",NEGATIVE,0.69
2024-10-02 05:47:00,"Top-notch, I'm very satisfied.",POSITIVE,0.96
2024-04-01 02:49:00,I'm so happy with this!,POSITIVE,0.97
2024-04-21 10:23:00,"Brilliant service, keep up the good work!",POSITIVE,0.88
2024-06-02 01:35:00,"Customer service was decent, could be better.",NEUTRAL,0.78
2024-01-17 20:05:00,"Brilliant service, keep up the good work!",POSITIVE,0.86
2024-08-30 23:09:00,I will definitely recommend this to others.,POSITIVE,0.87
2024-05-24 05:14:00,This product did not meet my expectations.,NEGATIVE,0.8
2024-07-25 09:25:00,I will never buy from this company again.,NEGATIVE,0.83
2024-06-17 20:50:00,"Brilliant service, keep up the good work!",POSITIVE,0.98
2024-09-18 19:55:00,"The service was acceptable, nothing more.",NEUTRAL,0.85
2024-12-07 13:27:00,Five stars for the excellent support team!,POSITIVE,0.95
2024-03-05 12:11:00,"I might consider buying again, not sure.",NEUTRAL,0.77
2024-04-23 19:10:00,This is the worst purchase I've made this year.,NEGATIVE,0.75
2024-09-06 07:43:00,"An average product, nothing to rave about.",NEUTRAL,0.75
2024-08-11 11:30:00,I'm so happy with this!,POSITIVE,0.93
2024-07-11 17:11:00,This is the best purchase I've made this year.,POSITIVE,0.98
2024-04-03 10:30:00,I'm very disappointed with this.,NEGATIVE,0.79
2024-08-13 05:36:00,I will never buy from this company again.,NEGATIVE,0.66
2024-12-14 14:23:00,"Neutral experience, met basic expectations.",NEUTRAL,0.78
2024-10-14 04:48:00,"Horrible service, needs improvement.",NEGATIVE,0.82
2024-04-13 06:49:00,"Poor quality, not worth the money.",NEGATIVE,0.83
2024-12-01 08:44:00,"Terrible experience, I want a refund.",NEGATIVE,0.83
2024-11-27 17:50:00,I will definitely recommend this to others.,POSITIVE,0.89
2024-12-21 07:56:00,"An average product, nothing to rave about.",NEUTRAL,0.8
2024-04-24 23:19:00,"I might consider buying again, not sure.",NEUTRAL,0.87
2024-06-08 07:08:00,"Customer service was decent, could be better.",NEUTRAL,0.83
2024-05-24 00:09:00,Superb quality and value for money.,POSITIVE,0.95
2024-10-16 18:29:00,"Customer service was decent, could be better.",NEUTRAL,0.84
2024-08-31 16:26:00,"Average experience, not bad but not great.",NEUTRAL,0.89
2024-07-30 14:42:00,"Brilliant service, keep up the good work!",POSITIVE,0.89
2024-04-23 01:36:00,"Top-notch, I'm very satisfied.",POSITIVE,0.96
2024-09-18 22:42:00,"Customer service was fantastic, very helpful.",POSITIVE,0.98
2024-04-10 12:36:00,I'm so happy with this!,POSITIVE,0.93
2024-03-27 20:53:00,Customer service was unhelpful and rude.,NEGATIVE,0.68
2024-11-29 23:14:00,One star for the terrible support team.,NEGATIVE,0.76
2024-12-18 10:11:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.79
2024-05-08 14:49:00,One star for the terrible support team.,NEGATIVE,0.81
2024-04-08 23:07:00,"An average product, nothing to rave about.",NEUTRAL,0.85
2024-11-10 15:27:00,"Horrible service, needs improvement.",NEGATIVE,0.66
2024-02-12 06:53:00,This is the worst purchase I've made this year.,NEGATIVE,0.85
2024-07-31 14:28:00,Unacceptable experience overall.,NEGATIVE,0.67
2024-07-14 17:21:00,I will definitely recommend this to others.,POSITIVE,0.9
2024-11-07 22:51:00,Nothing special about this product.,NEUTRAL,0.75
2024-10-10 15:09:00,"Average experience, not bad but not great.",NEUTRAL,0.9
2024-05-07 03:30:00,"I might consider buying again, not sure.",NEUTRAL,0.87
2024-08-31 23:10:00,"Top-notch, I'm very satisfied.",POSITIVE,0.88
2024-09-18 14:16:00,"Horrible service, needs improvement.",NEGATIVE,0.8
2024-05-21 07:56:00,Unacceptable experience overall.,NEGATIVE,0.69
2024-12-30 05:21:00,"Customer service was fantastic, very helpful.",POSITIVE,0.97
2024-12-10 09:16:00,"Terrible experience, I want a refund.",NEGATIVE,0.69
2024-06-29 22:00:00,This product did not meet my expectations.,NEGATIVE,0.72
2024-09-07 22:55:00,Superb quality and value for money.,POSITIVE,0.93
2024-08-30 10:48:00,Unacceptable experience overall.,NEGATIVE,0.79
2024-02-28 17:13:00,"Terrible experience, I want a refund.",NEGATIVE,0.76
2024-07-13 01:26:00,"Top-notch, I'm very satisfied.",POSITIVE,0.86
2024-09-22 06:53:00,I'm so happy with this!,POSITIVE,0.89
2024-09-19 07:06:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.98
2024-07-26 08:34:00,I will definitely recommend this to others.,POSITIVE,0.93
2024-11-23 20:24:00,"Terrible experience, I want a refund.",NEGATIVE,0.8
2024-09-04 19:43:00,Nothing special about this product.,NEUTRAL,0.83
2024-05-16 07:03:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.87
2024-08-12 07:56:00,"An average product, nothing to rave about.",NEUTRAL,0.86
2024-12-19 08:53:00,"The service was acceptable, nothing more.",NEUTRAL,0.76
2024-03-30 14:15:00,"Customer service was fantastic, very helpful.",POSITIVE,0.94
2024-06-06 05:45:00,Unacceptable experience overall.,NEGATIVE,0.73
2024-11-26 13:24:00,Nothing special about this product.,NEUTRAL,0.8
2024-04-26 20:32:00,I'm so happy with this!,POSITIVE,0.9
2024-03-25 03:12:00,"Customer service was fantastic, very helpful.",POSITIVE,0.86
2024-06-06 02:11:00,"An average product, nothing to rave about.",NEUTRAL,0.89
2024-07-27 12:32:00,This is the best purchase I've made this year.,POSITIVE,0.88
2024-09-26 03:20:00,Nothing special about this product.,NEUTRAL,0.76
2024-01-06 20:35:00,I will definitely recommend this to others.,POSITIVE,0.9
2024-08-12 02:18:00,Superb quality and value for money.,POSITIVE,0.98
2024-11-30 09:52:00,"It's fine, does the job.",NEUTRAL,0.78
2024-08-24 19:43:00,This is the best purchase I've made this year.,POSITIVE,0.89
2024-04-19 08:06:00,This purchase was neither good nor bad.,NEUTRAL,0.8
2024-05-20 10:40:00,I'm very disappointed with this.,NEGATIVE,0.81
2024-04-08 07:33:00,"Average experience, not bad but not great.",NEUTRAL,0.77
2024-07-07 17:06:00,I'm very disappointed with this.,NEGATIVE,0.75
2024-07-14 20:46:00,Five stars for the excellent support team!,POSITIVE,0.93
2024-11-05 17:53:00,"Average experience, not bad but not great.",NEUTRAL,0.85
2024-08-28 04:37:00,One star for the terrible support team.,NEGATIVE,0.68
2024-11-02 23:10:00,"Customer service was decent, could be better.",NEUTRAL,0.86
2024-10-31 11:59:00,This is the best purchase I've made this year.,POSITIVE,0.97
2024-02-04 04:01:00,This is the best purchase I've made this year.,POSITIVE,0.97
2024-03-20 00:32:00,Customer service was unhelpful and rude.,NEGATIVE,0.69
2024-04-16 06:32:00,"Top-notch, I'm very satisfied.",POSITIVE,0.98
2024-03-06 21:18:00,"The service was acceptable, nothing more.",NEUTRAL,0.76
2024-05-01 23:42:00,"Neutral experience, met basic expectations.",NEUTRAL,0.87
2024-10-08 21:33:00,"I might consider buying again, not sure.",NEUTRAL,0.76
2024-11-16 22:51:00,"Customer service was decent, could be better.",NEUTRAL,0.84
2024-02-18 03:07:00,"An average product, nothing to rave about.",NEUTRAL,0.75
2024-06-14 14:57:00,"Brilliant service, keep up the good work!",POSITIVE,0.89
2024-12-14 11:59:00,"Poor quality, not worth the money.",NEGATIVE,0.72
2024-04-07 01:18:00,Nothing special about this product.,NEUTRAL,0.86
2024-02-20 12:11:00,Customer service was unhelpful and rude.,NEGATIVE,0.74
2024-01-04 22:07:00,"Terrible experience, I want a refund.",NEGATIVE,0.83
2024-05-08 12:20:00,"Poor quality, not worth the money.",NEGATIVE,0.66
2024-12-19 06:28:00,"An average product, nothing to rave about.",NEUTRAL,0.87
2024-07-30 18:15:00,One star for the terrible support team.,NEGATIVE,0.72
2024-01-02 03:23:00,"An average product, nothing to rave about.",NEUTRAL,0.84
2024-05-10 12:38:00,"I might consider buying again, not sure.",NEUTRAL,0.83
2024-05-19 13:08:00,"Neutral experience, met basic expectations.",NEUTRAL,0.81
2024-10-24 05:50:00,"The service was acceptable, nothing more.",NEUTRAL,0.81
2024-08-30 04:28:00,I will definitely recommend this to others.,POSITIVE,0.98
2024-03-01 07:02:00,"I might consider buying again, not sure.",NEUTRAL,0.79
2024-11-11 12:12:00,"I might consider buying again, not sure.",NEUTRAL,0.75
2024-04-19 08:54:00,The product exceeded my expectations!,POSITIVE,0.93
2024-11-22 05:39:00,"Customer service was decent, could be better.",NEUTRAL,0.77
2024-02-11 13:12:00,This is the worst purchase I've made this year.,NEGATIVE,0.81
2024-08-08 02:11:00,I'm so happy with this!,POSITIVE,0.92
2024-02-23 18:00:00,I will definitely recommend this to others.,POSITIVE,0.97
2024-09-11 10:19:00,"Neutral experience, met basic expectations.",NEUTRAL,0.89
2024-04-11 06:41:00,Superb quality and value for money.,POSITIVE,0.98
2024-03-28 17:43:00,I'm so happy with this!,POSITIVE,0.94
2024-05-03 05:55:00,This product did not meet my expectations.,NEGATIVE,0.82
2024-01-27 10:03:00,"Poor quality, not worth the money.",NEGATIVE,0.67
2024-10-10 09:01:00,"It's fine, does the job.",NEUTRAL,0.8
2024-08-13 20:34:00,"Customer service was decent, could be better.",NEUTRAL,0.75
2024-07-01 06:47:00,"Top-notch, I'm very satisfied.",POSITIVE,0.92
2024-06-28 06:02:00,"Horrible service, needs improvement.",NEGATIVE,0.66
2024-11-06 05:33:00,"The service was acceptable, nothing more.",NEUTRAL,0.81
2024-09-25 08:25:00,This is the worst purchase I've made this year.,NEGATIVE,0.68
2024-08-12 16:04:00,I'm very disappointed with this.,NEGATIVE,0.75
2024-03-18 08:27:00,"I might consider buying again, not sure.",NEUTRAL,0.88
2024-10-08 01:07:00,Five stars for the excellent support team!,POSITIVE,0.93
2024-07-26 01:04:00,One star for the terrible support team.,NEGATIVE,0.84
2024-01-17 14:17:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.94
2024-03-16 05:28:00,"I might consider buying again, not sure.",NEUTRAL,0.77
2024-01-30 04:22:00,"Horrible service, needs improvement.",NEGATIVE,0.79
2024-10-30 23:16:00,"Horrible service, needs improvement.",NEGATIVE,0.78
2024-08-14 23:12:00,"Brilliant service, keep up the good work!",POSITIVE,0.94
2024-05-11 02:40:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.83
2024-08-30 04:52:00,The product exceeded my expectations!,POSITIVE,0.96
2024-01-31 15:50:00,This purchase was neither good nor bad.,NEUTRAL,0.76
2024-10-02 16:56:00,"Neutral experience, met basic expectations.",NEUTRAL,0.85
2024-02-27 02:18:00,Nothing special about this product.,NEUTRAL,0.76
2024-06-25 21:27:00,Customer service was unhelpful and rude.,NEGATIVE,0.69
2024-10-25 18:20:00,I will definitely recommend this to others.,POSITIVE,0.87
2024-04-04 05:22:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.85
2024-11-17 17:10:00,I'm so happy with this!,POSITIVE,0.94
2024-06-12 16:43:00,One star for the terrible support team.,NEGATIVE,0.66
2024-06-04 02:14:00,I will never buy from this company again.,NEGATIVE,0.66
2024-10-07 22:59:00,Customer service was unhelpful and rude.,NEGATIVE,0.67
2024-11-14 20:26:00,Unacceptable experience overall.,NEGATIVE,0.79
2024-04-10 18:45:00,This is the worst purchase I've made this year.,NEGATIVE,0.83
2024-02-08 04:45:00,"Customer service was decent, could be better.",NEUTRAL,0.76
2024-06-26 15:41:00,"Average experience, not bad but not great.",NEUTRAL,0.86
2024-11-11 12:43:00,Nothing special about this product.,NEUTRAL,0.88
2024-11-03 01:46:00,"Customer service was decent, could be better.",NEUTRAL,0.81
2024-03-27 12:39:00,I'm very disappointed with this.,NEGATIVE,0.82
2024-05-01 17:42:00,"Top-notch, I'm very satisfied.",POSITIVE,0.89
2024-03-18 11:12:00,I'm very disappointed with this.,NEGATIVE,0.83
2024-04-05 12:57:00,"It's fine, does the job.",NEUTRAL,0.77
2024-08-11 18:54:00,The product exceeded my expectations!,POSITIVE,0.86
2024-10-22 03:15:00,"Top-notch, I'm very satisfied.",POSITIVE,0.91
2024-11-07 20:49:00,"It's fine, does the job.",NEUTRAL,0.81
2024-04-03 15:36:00,The product exceeded my expectations!,POSITIVE,0.98
2024-07-22 11:33:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.76
2024-07-13 14:21:00,"The service was acceptable, nothing more.",NEUTRAL,0.85
2024-03-13 07:21:00,"Terrible experience, I want a refund.",NEGATIVE,0.84
2024-10-19 01:37:00,"Poor quality, not worth the money.",NEGATIVE,0.75
2024-09-10 12:43:00,"Top-notch, I'm very satisfied.",POSITIVE,0.94
2024-11-01 16:23:00,Unacceptable experience overall.,NEGATIVE,0.74
2024-03-07 11:02:00,"Average experience, not bad but not great.",NEUTRAL,0.79
2024-02-25 16:20:00,Nothing special about this product.,NEUTRAL,0.9
2024-08-24 06:26:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.98
2024-01-25 16:14:00,"An average product, nothing to rave about.",NEUTRAL,0.89
2024-01-26 12:24:00,"Average experience, not bad but not great.",NEUTRAL,0.78
2024-03-02 04:38:00,"I might consider buying again, not sure.",NEUTRAL,0.87
2024-02-12 11:05:00,"Average experience, not bad but not great.",NEUTRAL,0.76
2024-09-19 08:39:00,Superb quality and value for money.,POSITIVE,0.94
2024-03-13 13:47:00,"An average product, nothing to rave about.",NEUTRAL,0.78
2024-01-15 23:54:00,Nothing special about this product.,NEUTRAL,0.85
2024-12-21 05:26:00,"Poor quality, not worth the money.",NEGATIVE,0.82
2024-02-24 18:37:00,"Terrible experience, I want a refund.",NEGATIVE,0.84
2024-02-14 08:45:00,I will never buy from this company again.,NEGATIVE,0.76
2024-07-05 10:44:00,"Top-notch, I'm very satisfied.",POSITIVE,0.89
2024-06-17 07:43:00,I will never buy from this company again.,NEGATIVE,0.84
2024-05-18 05:30:00,Five stars for the excellent support team!,POSITIVE,0.94
2024-06-22 08:16:00,"Brilliant service, keep up the good work!",POSITIVE,0.88
2024-06-15 12:26:00,"Customer service was fantastic, very helpful.",POSITIVE,0.9
2024-03-02 06:01:00,I'm so happy with this!,POSITIVE,0.91
2024-02-03 09:37:00,"Customer service was decent, could be better.",NEUTRAL,0.87
2024-01-20 15:50:00,"Terrible experience, I want a refund.",NEGATIVE,0.7
2024-07-04 00:36:00,"Neutral experience, met basic expectations.",NEUTRAL,0.84
2024-07-15 23:33:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.91
2024-11-21 13:55:00,"It's fine, does the job.",NEUTRAL,0.83
2024-01-27 09:15:00,I will definitely recommend this to others.,POSITIVE,0.9
2024-07-23 14:29:00,The product exceeded my expectations!,POSITIVE,0.92
2024-05-18 11:04:00,Nothing special about this product.,NEUTRAL,0.85
2024-07-09 05:11:00,"An average product, nothing to rave about.",NEUTRAL,0.81
2024-06-29 01:32:00,Customer service was unhelpful and rude.,NEGATIVE,0.74
2024-08-26 06:33:00,I'm so happy with this!,POSITIVE,0.98
2024-06-05 10:10:00,This is the worst purchase I've made this year.,NEGATIVE,0.78
2024-02-03 04:19:00,This purchase was neither good nor bad.,NEUTRAL,0.78
2024-02-01 23:31:00,One star for the terrible support team.,NEGATIVE,0.73
2024-03-11 09:33:00,"Amazing experience, I loved every bit of it.",POSITIVE,0.91
2024-07-21 04:56:00,The product exceeded my expectations!,POSITIVE,0.96
2024-01-06 23:30:00,"The service was acceptable, nothing more.",NEUTRAL,0.81
2024-08-15 16:30:00,I'm so happy with this!,POSITIVE,0.99
2024-02-21 00:31:00,I will never buy from this company again.,NEGATIVE,0.78
2024-05-23 11:46:00,"Customer service was fantastic, very helpful.",POSITIVE,0.96
2024-06-11 23:40:00,Nothing special about this product.,NEUTRAL,0.75
2024-04-03 00:21:00,I will never buy from this company again.,NEGATIVE,0.74
2024-07-04 09:40:00,I will never buy from this company again.,NEGATIVE,0.66
2024-07-04 03:56:00,Superb quality and value for money.,POSITIVE,0.89
2024-07-23 03:30:00,I'm so happy with this!,POSITIVE,0.89
2024-04-03 11:11:00,"Customer service was fantastic, very helpful.",POSITIVE,0.9
2024-10-02 00:58:00,This is the best purchase I've made this year.,POSITIVE,0.93
2024-08-09 23:04:00,I will definitely recommend this to others.,POSITIVE,0.9
2024-10-20 00:02:00,This is the best purchase I've made this year.,POSITIVE,0.94
2024-10-22 22:42:00,"Brilliant service, keep up the good work!",POSITIVE,0.9
2024-02-10 07:15:00,I'm so happy with this!,POSITIVE,0.86
2024-01-06 02:19:00,I'm so happy with this!,POSITIVE,0.98
2024-12-30 21:30:00,One star for the terrible support team.,NEGATIVE,0.66
2024-04-01 03:01:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.76
2024-06-26 19:02:00,"Neutral experience, met basic expectations.",NEUTRAL,0.84
2024-01-04 03:35:00,"Neutral experience, met basic expectations.",NEUTRAL,0.83
2024-06-29 05:04:00,"Neutral experience, met basic expectations.",NEUTRAL,0.86
2024-09-02 17:48:00,"Poor quality, not worth the money.",NEGATIVE,0.8
2024-07-01 02:31:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.79
2024-01-26 17:28:00,This is the worst purchase I've made this year.,NEGATIVE,0.78
2024-08-30 14:53:00,Five stars for the excellent support team!,POSITIVE,0.97
2024-09-06 01:31:00,One star for the terrible support team.,NEGATIVE,0.75
2024-08-14 19:35:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.85
2024-04-15 21:10:00,Five stars for the excellent support team!,POSITIVE,0.9
2024-02-11 21:53:00,"Brilliant service, keep up the good work!",POSITIVE,0.87
2024-08-07 19:17:00,"Neutral experience, met basic expectations.",NEUTRAL,0.79
2024-01-23 11:16:00,Unacceptable experience overall.,NEGATIVE,0.83
2024-10-31 05:31:00,"Poor quality, not worth the money.",NEGATIVE,0.67
2024-11-10 08:10:00,I'm very disappointed with this.,NEGATIVE,0.76
2024-02-26 07:26:00,"Neutral experience, met basic expectations.",NEUTRAL,0.83
2024-08-19 12:06:00,One star for the terrible support team.,NEGATIVE,0.82
2024-11-04 06:52:00,"The product was okay, nothing extraordinary.",NEUTRAL,0.84
2024-08-25 00:48:00,This purchase was neither good nor bad.,NEUTRAL,0.9
2024-06-30 02:06:00,Superb quality and value for money.,POSITIVE,0.87
2024-07-02 04:29:00,"It's fine, does the job.",NEUTRAL,0.76
2024-03-14 13:06:00,"Horrible service, needs improvement.",NEGATIVE,0.67
2024-01-05 00:19:00,I'm very disappointed with this.,NEGATIVE,0.67
2024-09-04 23:19:00,"Terrible experience, I want a refund.",NEGATIVE,0.68
2024-01-22 11:42:00,This purchase was neither good nor bad.,NEUTRAL,0.88
2024-06-10 06:22:00,"It's fine, does the job.",NEUTRAL,0.83
2024-07-18 06:02:00,Nothing special about this product.,NEUTRAL,0.82
2024-07-29 08:11:00,"Horrible service, needs improvement.",NEGATIVE,0.73
2024-10-09 05:35:00,This is the best purchase I've made this year.,POSITIVE,0.88
